game_pk,game_date,matchup,side,pitcher,opp_team,n_opp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,comp_raw,comp_reliability,comp_z,comp_pctile,comp_tier
823359,2026-07-09,Atlanta Braves @ Pittsburgh Pirates,away,Bryce Elder,Pittsburgh Pirates,9,0.296,0.328,0.318,0.305,-0.013,0.244,0.258,0.245,0.257,0.012,0.369,0.409,0.4,0.377,-0.023,39.3,40.226,39.373,40.151,0.778,90.0,88.336,88.953,89.383,0.43,13.3,9.644,13.954,8.99,-4.964,20.0,22.334,22.102,20.21,-1.892,7.2,9.09,8.995,7.276,-1.719,-0.099,0.833,-0.083,12.0,negligible
823359,2026-07-09,Atlanta Braves @ Pittsburgh Pirates,home,Mitch Keller,Atlanta Braves,9,0.354,0.326,0.318,0.363,0.045,0.292,0.256,0.245,0.305,0.06,0.453,0.429,0.4,0.486,0.086,42.0,40.67,39.373,43.384,4.011,89.2,89.472,88.953,89.719,0.766,13.6,14.946,13.954,14.592,0.638,17.3,19.698,22.102,15.418,-6.684,7.7,7.48,8.995,6.403,-2.592,0.954,0.84,0.801,84.0,notable
823606,2026-07-09,Kansas City Royals @ New York Mets,away,Michael Wacha,New York Mets,9,0.313,0.346,0.318,0.341,0.023,0.25,0.27,0.245,0.276,0.031,0.409,0.465,0.4,0.475,0.075,36.4,43.983,39.373,40.662,1.289,88.2,90.215,88.953,89.462,0.509,15.6,12.657,13.954,14.303,0.349,19.6,19.866,22.102,17.617,-4.485,6.7,8.257,8.995,6.15,-2.845,0.586,0.849,0.497,60.0,slight
823606,2026-07-09,Kansas City Royals @ New York Mets,home,Sean Manaea,Kansas City Royals,9,0.315,0.332,0.318,0.329,0.011,0.247,0.259,0.245,0.261,0.016,0.392,0.419,0.4,0.411,0.011,39.7,44.405,39.373,44.774,5.401,88.2,90.197,88.953,89.444,0.491,14.5,14.335,13.954,14.881,0.927,22.4,21.045,22.102,21.329,-0.773,7.6,8.841,8.995,7.47,-1.525,0.3,0.773,0.232,40.0,negligible
823683,2026-07-09,Cleveland Guardians @ Minnesota Twins,away,Gavin Williams,Minnesota Twins,9,0.329,0.309,0.318,0.32,0.002,0.247,0.241,0.245,0.243,-0.002,0.443,0.389,0.4,0.431,0.031,48.3,37.386,39.373,45.862,6.489,91.1,88.54,88.953,90.687,1.734,9.2,15.616,13.954,10.862,-3.092,28.3,20.422,22.102,26.149,4.047,8.3,8.104,8.995,7.478,-1.517,0.233,0.82,0.191,32.0,negligible
823683,2026-07-09,Cleveland Guardians @ Minnesota Twins,home,Bailey Ober,Cleveland Guardians,9,0.323,0.302,0.318,0.307,-0.011,0.245,0.236,0.245,0.236,-0.009,0.446,0.364,0.4,0.406,0.006,32.7,37.551,39.373,31.187,-8.186,87.9,88.334,88.953,87.281,-1.672,23.1,14.075,13.954,23.221,9.267,16.4,22.665,22.102,16.818,-5.284,6.4,9.305,8.995,6.621,-2.374,-0.224,0.781,-0.175,28.0,negligible
823846,2026-07-09,Seattle Mariners @ Miami Marlins,away,Bryce Miller,Miami Marlins,9,0.226,0.33,0.318,0.235,-0.083,0.186,0.259,0.245,0.197,-0.048,0.322,0.403,0.4,0.324,-0.076,27.5,38.78,39.373,27.086,-12.287,86.0,88.454,88.953,85.501,-3.452,16.7,12.61,13.954,15.356,1.402,33.2,17.907,22.102,26.899,4.797,2.7,9.534,8.995,2.862,-6.133,-1.562,0.667,-1.042,96.0,notable
823846,2026-07-09,Seattle Mariners @ Miami Marlins,home,Janson Junk,Seattle Mariners,9,0.31,0.326,0.318,0.318,-0.0,0.256,0.25,0.245,0.261,0.016,0.411,0.41,0.4,0.421,0.021,41.6,38.586,39.373,40.768,1.395,89.9,89.077,88.953,90.024,1.071,14.4,13.56,13.954,14.006,0.052,16.9,21.71,22.102,16.6,-5.502,5.1,8.6,8.995,4.876,-4.119,0.278,0.767,0.213,36.0,negligible
824251,2026-07-09,Athletics @ Detroit Tigers,away,José Suarez,Detroit Tigers,9,0.301,0.317,0.318,0.3,-0.018,0.251,0.236,0.245,0.242,-0.003,0.324,0.397,0.4,0.322,-0.078,30.6,38.523,39.373,29.939,-9.434,87.7,88.492,88.953,87.239,-1.714,16.0,18.871,13.954,20.917,6.963,24.6,23.49,22.102,26.145,4.043,10.4,10.434,8.995,12.064,3.069,-0.779,0.691,-0.538,72.0,slight
824251,2026-07-09,Athletics @ Detroit Tigers,home,Framber Valdez,Athletics,9,0.324,0.32,0.318,0.326,0.008,0.255,0.247,0.245,0.257,0.012,0.406,0.418,0.4,0.424,0.024,42.1,41.608,39.373,44.49,5.117,89.9,89.499,88.953,90.446,1.493,7.6,13.455,13.954,7.101,-6.853,17.6,22.68,22.102,18.06,-4.042,8.1,8.363,8.995,7.531,-1.464,0.431,0.843,0.363,56.0,negligible
824494,2026-07-09,Philadelphia Phillies @ Cincinnati Reds,away,Jesús Luzardo,Cincinnati Reds,9,0.273,0.325,0.318,0.279,-0.039,0.216,0.24,0.245,0.212,-0.033,0.317,0.416,0.4,0.33,-0.07,30.0,39.009,39.373,29.723,-9.65,86.4,89.925,88.953,87.372,-1.581,7.0,16.52,13.954,9.566,-4.388,28.6,24.542,22.102,31.757,9.655,7.6,9.973,8.995,8.426,-0.569,-1.097,0.82,-0.899,92.0,notable
824494,2026-07-09,Philadelphia Phillies @ Cincinnati Reds,home,Brady Singer,Philadelphia Phillies,9,0.359,0.322,0.318,0.364,0.046,0.27,0.254,0.245,0.28,0.035,0.483,0.415,0.4,0.501,0.101,40.8,41.934,39.373,43.454,4.081,91.1,89.608,88.953,91.755,2.802,14.5,11.874,13.954,12.42,-1.534,19.0,21.819,22.102,18.757,-3.345,8.0,8.298,8.995,7.38,-1.615,1.022,0.817,0.834,88.0,notable
824577,2026-07-09,Boston Red Sox @ Chicago White Sox,away,Patrick Sandoval,Chicago White Sox,9,,0.338,0.318,,,,0.258,0.245,,,,0.436,0.4,,,,40.519,39.373,,,,88.731,88.953,,,,15.015,13.954,,,,21.809,22.102,,,,8.82,8.995,,,,0.5,,,
824577,2026-07-09,Boston Red Sox @ Chicago White Sox,home,Anthony Kay,Boston Red Sox,9,0.35,0.302,0.318,0.332,0.014,0.267,0.241,0.245,0.263,0.018,0.42,0.381,0.4,0.4,0.0,39.1,35.811,39.373,35.563,-3.81,88.8,87.737,88.953,87.584,-1.369,13.4,13.766,13.954,13.212,-0.742,17.6,21.436,22.102,17.07,-5.032,8.7,7.129,8.995,6.895,-2.1,0.106,0.816,0.087,16.0,negligible
824816,2026-07-09,Chicago Cubs @ Baltimore Orioles,away,David Peterson,Baltimore Orioles,9,0.347,0.326,0.318,0.356,0.038,0.28,0.244,0.245,0.279,0.034,0.425,0.414,0.4,0.44,0.04,42.2,43.434,39.373,46.553,7.18,90.1,89.987,88.953,91.134,2.181,8.3,14.451,13.954,8.797,-5.157,18.8,23.243,22.102,19.771,-2.331,9.1,10.229,8.995,10.348,1.353,0.797,0.811,0.647,80.0,slight
824816,2026-07-09,Chicago Cubs @ Baltimore Orioles,home,Trevor Rogers,Chicago Cubs,9,0.315,0.328,0.318,0.325,0.007,0.251,0.244,0.245,0.25,0.005,0.403,0.401,0.4,0.404,0.004,39.0,39.423,39.373,39.05,-0.323,89.1,88.501,88.953,88.648,-0.305,19.8,16.171,13.954,22.017,8.063,18.1,20.151,22.102,16.502,-5.6,8.1,11.322,8.995,10.195,1.2,0.195,0.815,0.159,24.0,negligible
